date,Temp,Rel Hum,Wind Spd,Dew Point Temp,Stn_Press,Wind Dir,weekdays,days,num_accidents
2017-03-11,-17.825,48.54166666666666,8.375,-26.116666666666664,101.13333333333333,21.58333333333333,1,5,32
2017-03-12,-13.966666666666669,53.625,6.041666666666667,-21.39583333333333,101.62291666666664,23.75,1,6,35
2017-03-13,-11.478260869565217,48.47826086956522,5.521739130434782,-20.33043478260869,102.21391304347826,31.565217391304348,0,0,56
2017-03-14,-8.575000000000001,81.04166666666667,15.208333333333334,-11.566666666666668,100.72,3.333333333333333,0,1,100
2017-03-15,-5.979166666666667,93.54166666666669,10.916666666666666,-6.8875,98.72666666666667,27.875,0,2,100
2017-03-16,-6.833333333333333,65.5,6.041666666666667,-12.433333333333332,100.08458333333331,19.125,0,3,102
2017-03-17,-5.441666666666666,55.41666666666666,5.416666666666667,-13.179166666666667,101.22583333333334,26.541666666666668,0,4,114
2017-03-18,-4.366666666666666,62.875,7.166666666666667,-10.570833333333333,101.64458333333332,15.541666666666666,1,5,87
2017-03-19,-2.0375,64.54166666666667,6.541666666666667,-8.25,101.69166666666666,15.125,1,6,48
2017-03-20,1.870833333333333,56.79166666666666,3.9166666666666665,-6.291666666666667,101.02875,21.695652173913043,0,0,51
2017-03-21,2.704166666666667,83.66666666666667,5.541666666666667,0.1708333333333333,100.16708333333334,20.45833333333333,0,1,49
2017-03-22,-8.741666666666665,52.208333333333336,12.625,-17.2,101.37208333333332,26.25,0,2,54
2017-03-23,-4.533333333333333,39.333333333333336,5.291666666666667,-16.433333333333334,102.26458333333332,23.875,0,3,51
2017-03-24,-0.9666666666666668,81.70833333333333,6.25,-4.066666666666666,101.2425,19.70833333333333,0,4,68
2017-03-25,-0.1416666666666666,66.875,6.458333333333333,-6.1375,101.80916666666668,20.20833333333333,1,5,57
2017-03-26,-2.4791666666666665,54.0,7.916666666666667,-10.733333333333334,102.14791666666667,7.208333333333333,1,6,33
2017-03-27,2.8125,95.75,6.5,2.1666666666666665,100.67958333333333,17.125,0,0,61
2017-03-28,2.7125,97.91666666666669,5.291666666666667,2.3916666666666666,100.53208333333332,11.458333333333334,0,1,60
2017-03-29,3.5041666666666664,61.91666666666666,9.666666666666666,-3.3000000000000003,101.27458333333334,14.041666666666666,0,2,48
2017-03-30,2.645833333333333,49.708333333333336,7.75,-7.004166666666666,101.53958333333333,8.0,0,3,45
2017-03-31,1.825,71.0,7.166666666666667,-3.208333333333333,100.95416666666668,6.125,0,4,59
2017-04-01,1.15,97.125,5.875,0.7291666666666666,100.68916666666668,7.5,1,5,62
2017-04-02,4.045833333333333,72.95833333333333,4.625,-1.0791666666666666,100.83458333333334,25.25,1,6,35
2017-04-03,3.9,46.41666666666666,6.708333333333333,-6.858333333333333,100.91416666666667,7.875,0,0,54
2017-04-04,4.116666666666666,85.70833333333333,7.083333333333333,1.7708333333333333,99.53041666666668,16.25,0,1,66
2017-04-05,5.333333333333333,86.54166666666667,5.125,3.154166666666667,100.21291666666669,22.08333333333333,0,2,52
2017-04-06,3.4166666666666665,97.16666666666669,9.125,3.0,99.605,4.666666666666667,0,3,54
2017-04-07,3.1041666666666665,94.5,8.75,2.2916666666666665,98.13875,23.5,0,4,59
2017-04-08,3.2416666666666667,69.5,7.0,-2.0416666666666665,99.69416666666666,18.83333333333333,1,5,40
2017-04-09,9.3,49.54166666666666,6.5,-1.2125,100.63666666666666,21.666666666666668,1,6,37
2017-04-10,17.1375,46.333333333333336,7.0,4.883333333333334,100.41375,19.416666666666668,0,0,54
2017-04-11,8.470833333333333,90.79166666666669,8.875,6.9625,100.95291666666668,8.041666666666666,0,1,31
2017-04-12,6.575,87.70833333333333,5.583333333333333,4.55,101.10583333333334,19.0,0,2,57
2017-04-13,8.166666666666666,55.29166666666666,6.916666666666667,-1.3333333333333333,101.71125,26.125,0,3,73
2017-04-14,9.829166666666667,33.833333333333336,5.041666666666667,-5.833333333333333,101.99666666666668,20.5,0,4,42
2017-04-15,12.375,52.125,6.958333333333333,1.3708333333333331,100.99291666666666,20.791666666666668,1,5,40
2017-04-16,12.8375,92.83333333333331,6.916666666666667,11.6625,99.68708333333332,14.541666666666666,1,6,39
2017-04-17,6.829166666666667,71.125,7.208333333333333,1.7,100.6225,27.291666666666668,0,0,25
2017-04-18,5.6000000000000005,56.5,6.458333333333333,-2.5500000000000003,102.10083333333334,12.375,0,1,72
2017-04-19,7.345833333333334,78.54166666666667,8.875,3.591666666666667,101.28916666666667,18.58333333333333,0,2,74
2017-04-20,7.616666666666667,76.375,9.166666666666666,3.6625,101.24333333333334,6.708333333333333,0,3,55
2017-04-21,9.008333333333333,86.54166666666667,7.5,6.829166666666667,100.27166666666666,15.333333333333334,0,4,60
2017-04-22,8.0875,77.04166666666667,6.25,4.233333333333333,100.50375,25.875,1,5,50
2017-04-23,10.625,55.833333333333336,7.875,1.5208333333333333,100.75625,20.70833333333333,1,6,27
2017-04-24,4.583333333333333,49.25,9.416666666666666,-5.558333333333334,101.57041666666667,5.458333333333333,0,0,53
2017-04-25,7.95,63.333333333333336,8.583333333333334,0.9041666666666668,101.35083333333334,7.208333333333333,0,1,47
2017-04-26,11.279166666666669,94.16666666666669,8.791666666666666,10.333333333333334,100.32875,5.541666666666667,0,2,65
2017-04-27,15.229166666666666,83.5,8.0,12.0625,100.02125,6.333333333333333,0,3,60
2017-04-28,15.579166666666666,64.70833333333333,7.791666666666667,8.279166666666667,100.28916666666667,15.521739130434783,0,4,72
2017-04-29,14.2,47.125,10.5,2.795833333333333,100.5875,18.08333333333333,1,5,62
2017-04-30,5.0125,65.45833333333333,8.083333333333334,-1.1,101.63708333333334,7.541666666666667,1,6,47
2017-05-01,7.745833333333334,97.875,7.833333333333333,7.425,100.05416666666667,4.791666666666667,0,0,58
2017-05-02,12.129166666666668,75.54166666666667,7.916666666666667,7.55,98.99291666666666,15.791666666666666,0,1,63
2017-05-03,9.108333333333333,61.125,7.916666666666667,1.5041666666666669,100.10291666666666,19.58333333333333,0,2,59
