date,Temp,Rel Hum,Wind Spd,Dew Point Temp,Stn_Press,Wind Chill,Wind Dir
2012-02-27,-7.620833333333334,71.08333333333333,7.375,-12.075000000000001,101.38791666666667,-11.304347826086957,8.434782608695652
2012-02-28,-5.825,68.16666666666667,5.958333333333333,-10.908333333333333,101.85833333333333,-8.583333333333334,22.875
2012-02-29,-6.1375,65.66666666666667,6.458333333333333,-11.658333333333333,101.56625000000001,-9.125,9.791666666666666
2012-03-01,-4.604166666666667,88.83333333333333,7.833333333333333,-6.170833333333333,100.37416666666667,-8.041666666666666,3.9166666666666665
2012-03-02,-3.7416666666666667,87.5,6.541666666666667,-5.508333333333333,100.57833333333333,-7.0,7.541666666666667
2012-03-03,2.8791666666666664,71.95833333333333,10.458333333333334,-1.9666666666666668,98.66250000000001,-2.0,18.875
2012-03-04,-5.129166666666666,59.916666666666664,5.958333333333333,-11.762500000000001,99.43083333333334,-8.0,26.0
2012-03-05,-12.404166666666667,57.791666666666664,6.458333333333333,-19.108333333333334,100.825,-16.5,25.791666666666668
2012-03-06,-8.333333333333334,50.333333333333336,5.458333333333333,-17.099999999999998,102.375,-11.166666666666666,23.0
2012-03-07,3.6916666666666664,51.625,6.375,-5.4624999999999995,101.27625,-5.571428571428571,17.333333333333332
2012-03-08,8.5625,66.20833333333333,8.833333333333334,2.4291666666666667,99.82833333333333,,20.125
2012-03-09,-2.2125,64.625,5.875,-8.0875,100.83875,-4.818181818181818,23.708333333333332
2012-03-10,-3.725,56.041666666666664,8.5,-11.279166666666667,102.12458333333332,-7.125,15.791666666666666
2012-03-11,4.333333333333333,57.041666666666664,5.833333333333333,-3.720833333333333,101.46125,-3.5,20.625
2012-03-12,8.025,58.0,6.333333333333333,0.16249999999999998,101.31,,17.130434782608695
2012-03-13,4.741666666666666,83.04166666666667,6.375,1.9375,100.33333333333333,,11.041666666666666
2012-03-14,0.6291666666666667,94.125,6.791666666666667,-0.1875,101.17208333333333,-3.3333333333333335,5.208333333333333
2012-03-15,0.9291666666666667,85.625,9.375,-1.2375,101.71249999999999,-3.1818181818181817,2.8333333333333335
2012-03-16,2.6625,92.83333333333333,6.125,1.6291666666666667,101.14083333333333,,9.695652173913043
2012-03-17,5.870833333333334,83.54166666666667,4.0,3.108333333333333,101.66875,,20.545454545454547
2012-03-18,14.325000000000001,64.54166666666667,5.166666666666667,7.4375,101.13833333333334,,21.75
2012-03-19,14.525,66.79166666666667,7.75,8.358333333333333,101.22916666666667,,12.166666666666666
2012-03-20,14.5625,58.041666666666664,4.833333333333333,6.2625,101.47333333333334,,18.391304347826086
2012-03-21,20.258333333333333,57.916666666666664,5.416666666666667,11.391666666666666,101.45583333333333,,24.47826086956522
2012-03-22,18.520833333333332,58.875,6.708333333333333,10.241666666666665,101.10666666666667,,24.625
2012-03-23,13.345833333333333,33.583333333333336,8.75,-4.633333333333334,101.33208333333333,,11.75
2012-03-24,4.6499999999999995,36.458333333333336,6.875,-9.0625,101.27125000000001,,5.541666666666667
2012-03-25,6.516666666666667,72.875,5.375,1.6625000000000003,100.12291666666665,,16.166666666666668
2012-03-26,-0.3375000000000001,37.0,16.416666666666668,-13.991666666666667,100.71208333333334,-7.133333333333334,11.416666666666666
2012-03-27,-1.4541666666666666,29.416666666666668,8.291666666666666,-17.304166666666667,101.58999999999999,-9.083333333333334,12.333333333333334
2012-03-28,1.225,77.58333333333333,8.208333333333334,-2.5833333333333335,99.75666666666666,-3.7142857142857144,12.041666666666666
2012-03-29,2.058333333333333,68.95833333333333,9.958333333333334,-3.3083333333333336,100.22166666666668,,9.791666666666666
2012-03-30,0.2583333333333333,48.333333333333336,8.125,-9.533333333333333,100.91375,-7.1,22.208333333333332
2012-03-31,3.1333333333333333,44.041666666666664,5.625,-8.141666666666667,100.69458333333334,-2.4,10.875
2012-04-01,3.4458333333333333,64.83333333333333,4.75,-2.8541666666666665,99.97333333333334,,19.833333333333332
2012-04-02,3.9625,45.458333333333336,11.833333333333334,-8.816666666666666,100.15583333333335,,17.125
2012-04-03,5.241666666666666,27.583333333333332,8.291666666666666,-12.200000000000001,100.29833333333333,-2.5,18.666666666666668
2012-04-04,6.5249999999999995,45.041666666666664,9.166666666666666,-4.8,99.50791666666667,,18.75
2012-04-05,4.3625,44.375,12.166666666666666,-7.0,100.23041666666667,,22.916666666666668
2012-04-06,4.875,34.875,10.708333333333334,-10.0375,100.75458333333334,-4.0,9.791666666666666
2012-04-07,5.883333333333333,34.083333333333336,9.208333333333334,-8.825000000000001,100.97458333333333,,7.5
2012-04-08,8.541666666666666,38.458333333333336,7.25,-5.083333333333333,99.90875,,11.608695652173912
2012-04-09,7.045833333333333,63.625,5.166666666666667,0.4583333333333333,98.78041666666667,,22.75
2012-04-10,6.020833333333333,75.58333333333333,5.958333333333333,1.9583333333333333,99.24333333333334,,22.333333333333332
2012-04-11,6.7625,70.54166666666667,7.125,1.5333333333333332,100.27125000000001,,13.541666666666666
2012-04-12,8.083333333333334,49.791666666666664,8.125,-1.9791666666666667,100.92875,,13.291666666666666
2012-04-13,10.616666666666667,33.041666666666664,5.458333333333333,-5.591666666666666,101.03833333333334,,28.17391304347826
2012-04-14,11.637500000000001,40.958333333333336,8.833333333333334,-1.7791666666666668,100.75458333333334,,24.208333333333332
2012-04-15,15.608333333333334,62.75,7.125,8.2875,100.32291666666667,,21.5
2012-04-16,22.0125,60.708333333333336,7.125,13.145833333333334,100.00125000000001,,19.291666666666668
2012-04-17,11.895833333333334,46.541666666666664,9.875,0.7333333333333333,100.98666666666666,,19.166666666666668
2012-04-18,6.079166666666667,45.541666666666664,7.166666666666667,-5.041666666666667,101.60791666666667,,12.458333333333334
2012-04-19,13.404166666666667,41.916666666666664,6.083333333333333,0.33749999999999997,100.5825,,19.916666666666668
2012-04-20,7.7250000000000005,70.125,12.666666666666666,2.425,100.41458333333333,,3.4166666666666665
2012-04-21,4.766666666666667,88.5,10.666666666666666,3.029166666666667,100.17750000000001,,4.875
2012-04-22,3.216666666666667,82.0,11.166666666666666,0.3333333333333333,100.71916666666668,,4.166666666666667
2012-04-23,3.329166666666667,90.54166666666667,16.791666666666668,1.9416666666666667,98.91041666666666,,6.0
2012-04-24,7.066666666666666,73.25,7.375,2.4458333333333333,98.50875,,20.875
2012-04-25,6.754166666666666,64.45833333333333,6.333333333333333,0.3958333333333333,99.76708333333333,,22.75
2012-04-26,7.4875,68.16666666666667,5.625,1.6125,99.84416666666665,,17.541666666666668
2012-04-27,2.7291666666666665,68.29166666666667,9.375,-2.720833333333333,100.125,,17.666666666666668
2012-04-28,2.891666666666667,39.0,6.916666666666667,-10.466666666666667,101.12583333333333,-4.25,20.458333333333332
2012-04-29,5.104166666666667,26.291666666666668,7.875,-13.058333333333332,101.22458333333333,,19.375
2012-04-30,8.762500000000001,34.333333333333336,5.125,-6.179166666666667,101.55208333333333,,14.041666666666666
2012-05-01,9.579166666666667,81.41666666666667,5.333333333333333,6.254166666666666,100.81083333333333,,18.708333333333332
2012-05-02,11.049999999999999,86.75,5.208333333333333,8.783333333333333,101.06708333333334,,8.521739130434783
2012-05-03,13.658333333333333,79.16666666666667,6.916666666666667,10.066666666666666,100.85083333333334,,18.666666666666668
2012-05-04,14.241666666666667,86.20833333333333,6.875,11.9125,100.35916666666667,,17.333333333333332
2012-05-05,10.525,49.041666666666664,8.375,-0.7916666666666666,101.13166666666666,,5.958333333333333
2012-05-06,11.841666666666667,37.5,7.583333333333333,-2.795833333333333,101.25,,8.666666666666666
2012-05-07,15.429166666666667,29.208333333333332,4.333333333333333,-3.5833333333333335,100.945,,14.91304347826087
2012-05-08,12.441666666666668,83.625,6.5,9.2875,100.04124999999999,,19.875
2012-05-09,15.15,83.04166666666667,4.916666666666667,12.083333333333334,99.5175,,22.958333333333332
2012-05-10,10.2875,80.54166666666667,5.208333333333333,7.058333333333334,99.14791666666667,,25.583333333333332
2012-05-11,12.5375,44.375,7.083333333333333,-0.7291666666666666,100.20833333333333,,23.25
2012-05-12,17.575,37.083333333333336,6.375,2.495833333333333,100.88958333333333,,24.083333333333332
2012-05-13,16.75,63.875,4.75,9.237499999999999,101.10374999999999,,24.916666666666668
2012-05-14,18.266666666666666,59.083333333333336,5.208333333333333,9.658333333333333,100.95583333333333,,19.17391304347826
2012-05-15,17.354166666666668,83.16666666666667,6.416666666666667,14.445833333333333,100.64625000000001,,19.208333333333332
2012-05-16,17.095833333333335,73.75,6.583333333333333,12.108333333333334,100.04541666666667,,21.958333333333332
2012-05-17,11.579166666666666,52.25,5.041666666666667,1.7375,100.97874999999999,,26.375
2012-05-18,15.375,44.291666666666664,6.5,2.6625,101.30666666666667,,26.708333333333332
2012-05-19,20.683333333333334,38.25,5.166666666666667,5.5874999999999995,101.20958333333333,,25.0
2012-05-20,25.075,37.583333333333336,5.5,9.133333333333333,101.315,,20.166666666666668
2012-05-21,24.145833333333332,45.166666666666664,7.791666666666667,10.695833333333333,101.02833333333332,,19.25
2012-05-22,18.504166666666666,85.91666666666667,7.333333333333333,16.066666666666666,100.41875,,16.375
2012-05-23,17.366666666666667,71.0,6.708333333333333,11.891666666666666,100.66250000000001,,8.208333333333334
2012-05-24,21.804166666666664,66.375,5.625,15.0375,100.95958333333334,,19.25
2012-05-25,22.854166666666668,70.875,7.5,17.120833333333334,100.70583333333333,,18.958333333333332
2012-05-26,20.3875,53.916666666666664,6.958333333333333,10.358333333333333,101.05291666666666,,23.916666666666668
2012-05-27,17.333333333333332,45.291666666666664,5.458333333333333,4.979166666666667,101.25791666666667,,14.125
2012-05-28,15.966666666666667,59.25,10.125,7.9750000000000005,100.63916666666667,,3.8333333333333335
2012-05-29,18.116666666666667,82.79166666666667,6.0,15.041666666666666,99.60375,,15.166666666666666
2012-05-30,20.325,53.125,6.333333333333333,9.991666666666667,99.61874999999999,,25.25
2012-05-31,15.825000000000001,58.333333333333336,6.125,7.425,100.28416666666668,,18.75
2012-06-01,16.366666666666667,47.791666666666664,6.458333333333333,4.9125000000000005,100.79,,14.5
2012-06-02,13.525,84.375,4.833333333333333,10.766666666666666,100.065,,16.125
2012-06-03,15.008333333333333,76.04166666666667,7.208333333333333,10.6625,99.79333333333334,,10.5
2012-06-04,13.054166666666667,73.375,8.5,8.241666666666665,100.19583333333333,,4.375
2012-06-05,16.45416666666667,55.875,7.583333333333333,6.925,100.48541666666667,,7.791666666666667
2012-06-06,16.4375,60.375,7.041666666666667,8.554166666666665,100.60833333333333,,4.416666666666667
2012-06-07,17.454166666666666,62.0,6.166666666666667,9.608333333333333,100.50833333333333,,16.791666666666668
2012-06-08,16.3875,78.45833333333333,6.125,12.541666666666666,100.03666666666668,,24.291666666666668
2012-06-09,18.941666666666666,48.208333333333336,6.916666666666667,7.258333333333333,100.28916666666667,,30.416666666666668
2012-06-10,21.504166666666666,47.833333333333336,4.5,9.054166666666667,100.95208333333333,,15.833333333333334
2012-06-11,23.979166666666668,59.291666666666664,5.5,15.4375,100.99374999999999,,14.782608695652174
2012-06-12,20.395833333333332,75.5,7.5,15.679166666666667,100.39083333333333,,20.416666666666668
2012-06-13,19.341666666666665,64.45833333333333,6.833333333333333,11.9,100.7,,20.875
2012-06-14,18.675,45.666666666666664,6.916666666666667,6.3625,101.74583333333334,,9.083333333333334
2012-06-15,19.783333333333335,48.041666666666664,7.083333333333333,7.762499999999999,101.80250000000001,,5.75
2012-06-16,20.370833333333334,60.416666666666664,5.625,12.154166666666667,101.53875,,14.75
2012-06-17,23.175,60.5,6.666666666666667,14.950000000000001,100.88333333333333,,18.875
2012-06-18,21.849999999999998,61.166666666666664,8.166666666666666,13.883333333333333,100.69625,,18.791666666666668
2012-06-19,23.3,69.33333333333333,6.208333333333333,17.308333333333334,100.61166666666666,,20.75
2012-06-20,27.525000000000002,65.875,5.833333333333333,20.370833333333334,100.43833333333333,,24.625
2012-06-21,28.383333333333336,60.083333333333336,6.208333333333333,19.575,99.95166666666667,,22.166666666666668
2012-06-22,25.075,57.0,5.416666666666667,15.545833333333334,99.90583333333332,,26.541666666666668
2012-06-23,22.3125,45.333333333333336,10.0,9.066666666666666,100.41375,,12.916666666666666
2012-06-24,21.641666666666666,49.833333333333336,4.625,10.166666666666666,100.42833333333334,,25.181818181818183
2012-06-25,17.345833333333335,78.5,5.75,13.416666666666666,99.76791666666666,,22.916666666666668
2012-06-26,15.954166666666667,78.33333333333333,8.625,12.137500000000001,99.63291666666667,,20.083333333333332
2012-06-27,17.825,77.29166666666667,5.5,13.733333333333334,99.48541666666667,,24.958333333333332
2012-06-28,21.558333333333334,63.666666666666664,4.25,14.0375,99.68374999999999,,26.458333333333332
2012-06-29,24.96666666666667,59.541666666666664,6.416666666666667,15.7875,99.16333333333334,,21.5
2012-06-30,24.358333333333334,54.625,5.75,14.458333333333334,99.38375,,21.666666666666668
2012-07-01,22.620833333333334,56.791666666666664,7.291666666666667,13.5375,100.04416666666667,,21.375
2012-07-02,21.929166666666664,59.125,5.666666666666667,13.283333333333333,100.31958333333334,,27.91304347826087
2012-07-03,22.316666666666666,54.208333333333336,5.25,12.125,100.29541666666667,,22.125
2012-07-04,22.6125,78.33333333333333,6.125,18.541666666666668,99.75791666666667,,24.0
2012-07-05,21.662499999999998,66.70833333333333,6.75,15.116666666666667,100.21916666666668,,15.391304347826088
2012-07-06,25.516666666666666,63.25,5.041666666666667,17.8625,100.16875,,24.208333333333332
2012-07-07,25.587500000000002,52.0,6.625,14.799999999999999,100.00041666666668,,20.583333333333332
2012-07-08,21.166666666666668,44.0,8.666666666666666,8.0875,100.32791666666667,,26.375
2012-07-09,20.070833333333333,40.708333333333336,6.25,5.9875,100.59708333333333,,23.666666666666668
2012-07-10,21.991666666666664,44.458333333333336,6.333333333333333,8.887500000000001,100.77,,22.833333333333332
2012-07-11,22.59166666666667,37.083333333333336,4.5,6.929166666666667,101.19125000000001,,22.416666666666668
2012-07-12,25.27916666666667,43.5,5.791666666666667,11.65,101.06958333333334,,24.125
2012-07-13,26.804166666666664,45.583333333333336,6.0,13.529166666666667,101.06625000000001,,24.333333333333332
2012-07-14,28.03333333333333,49.416666666666664,6.416666666666667,16.183333333333334,100.955,,23.791666666666668
2012-07-15,26.004166666666666,61.333333333333336,5.333333333333333,17.7875,100.63041666666668,,23.291666666666668
2012-07-16,24.745833333333334,69.41666666666667,5.375,18.516666666666666,100.07083333333333,,28.958333333333332
2012-07-17,23.420833333333334,80.0,4.833333333333333,19.645833333333332,99.56333333333333,,21.695652173913043
2012-07-18,21.25,57.125,8.083333333333334,11.958333333333334,100.29625,,23.541666666666668
2012-07-19,19.066666666666666,50.708333333333336,6.708333333333333,8.345833333333333,100.83041666666666,,17.291666666666668
2012-07-20,19.591666666666665,53.333333333333336,6.125,9.458333333333334,101.05041666666666,,14.083333333333334
2012-07-21,22.0125,54.166666666666664,4.583333333333333,11.883333333333333,100.89999999999999,,23.458333333333332
2012-07-22,25.558333333333334,54.875,5.791666666666667,15.758333333333333,100.72208333333333,,21.875
2012-07-23,24.287499999999998,70.45833333333333,6.916666666666667,18.216666666666665,100.1475,,21.666666666666668
2012-07-24,21.1375,68.375,8.416666666666666,14.545833333333334,99.61958333333332,,21.0
2012-07-25,20.541666666666668,56.875,7.0,11.4625,100.17166666666667,,21.25
2012-07-26,20.591666666666665,68.75,4.291666666666667,14.570833333333333,99.57666666666667,,18.5
2012-07-27,21.683333333333334,66.25,5.583333333333333,14.770833333333334,100.10208333333333,,11.916666666666666
2012-07-28,21.958333333333332,53.333333333333336,7.75,11.833333333333334,100.75999999999999,,6.208333333333333
2012-07-29,22.587500000000002,61.541666666666664,6.958333333333333,14.745833333333332,100.77458333333334,,18.958333333333332
2012-07-30,24.870833333333334,57.0,5.125,15.183333333333332,100.75458333333334,,22.5
2012-07-31,25.120833333333334,63.541666666666664,6.458333333333333,17.454166666666666,100.43708333333332,,20.416666666666668
2012-08-01,23.53333333333333,72.75,4.708333333333333,18.1375,100.12666666666667,,22.833333333333332
2012-08-02,25.55,65.08333333333333,5.333333333333333,17.958333333333332,100.10541666666667,,24.08695652173913
2012-08-03,25.09166666666667,58.75,5.791666666666667,16.2375,100.55916666666667,,27.958333333333332
2012-08-04,26.27916666666667,56.125,5.666666666666667,16.570833333333333,101.13833333333334,,14.125
2012-08-05,25.825,74.58333333333333,6.958333333333333,20.883333333333333,100.27749999999999,,21.166666666666668
2012-08-06,20.337500000000002,62.416666666666664,5.25,12.804166666666667,100.58749999999999,,25.833333333333332
2012-08-07,22.712500000000002,61.625,6.0,14.408333333333333,100.49291666666666,,22.25
2012-08-08,22.754166666666666,68.79166666666667,4.208333333333333,16.2625,100.57291666666667,,17.375
2012-08-09,21.175,78.70833333333333,8.208333333333334,17.3,100.52416666666666,,6.625
2012-08-10,19.558333333333334,90.16666666666667,7.5,17.904166666666665,100.25791666666667,,2.7916666666666665
2012-08-11,20.5625,87.5,8.041666666666666,18.258333333333333,100.18166666666667,,6.625
2012-08-12,22.308333333333334,76.20833333333333,4.666666666666667,17.591666666666665,100.26125,,23.583333333333332
2012-08-13,22.224999999999998,74.79166666666667,4.458333333333333,17.425,100.37624999999998,,23.75
2012-08-14,22.587500000000002,71.95833333333333,5.083333333333333,17.14166666666667,100.35916666666667,,23.75
2012-08-15,21.900000000000002,74.45833333333333,4.833333333333333,16.904166666666665,100.26416666666667,,28.875
2012-08-16,22.09166666666667,66.41666666666667,5.291666666666667,15.270833333333334,100.26291666666667,,20.541666666666668
2012-08-17,21.583333333333332,71.79166666666667,5.166666666666667,16.179166666666667,99.85000000000001,,22.08695652173913
2012-08-18,18.150000000000002,58.958333333333336,4.958333333333333,9.6625,100.32833333333333,,26.708333333333332
2012-08-19,19.416666666666668,59.416666666666664,5.375,10.924999999999999,100.48416666666667,,23.416666666666668
2012-08-20,20.566666666666666,55.333333333333336,5.083333333333333,10.854166666666666,100.30624999999999,,26.666666666666668
2012-08-21,19.7375,53.291666666666664,4.125,9.795833333333333,100.70791666666666,,27.863636363636363
2012-08-22,21.425,55.583333333333336,5.416666666666667,11.883333333333333,100.96249999999999,,22.833333333333332
2012-08-23,22.787499999999998,60.583333333333336,5.708333333333333,14.620833333333332,100.96499999999999,,25.333333333333332
2012-08-24,22.820833333333336,55.041666666666664,5.666666666666667,12.870833333333332,101.34125,,8.875
2012-08-25,25.495833333333334,53.458333333333336,4.875,14.875,101.4425,,20.0
2012-08-26,25.920833333333334,55.083333333333336,5.75,15.895833333333334,101.4375,,20.541666666666668
2012-08-27,23.71666666666667,68.20833333333333,6.208333333333333,17.308333333333334,100.68666666666667,,21.625
2012-08-28,20.879166666666666,62.208333333333336,9.083333333333334,12.741666666666667,100.24291666666666,,13.625
2012-08-29,19.325,45.5,6.416666666666667,6.883333333333333,100.57916666666667,,26.208333333333332
2012-08-30,21.775000000000002,60.333333333333336,8.166666666666666,13.570833333333333,100.33333333333333,,22.083333333333332
2012-08-31,22.983333333333334,66.54166666666667,7.208333333333333,16.308333333333334,100.09208333333333,,20.666666666666668
2012-09-01,20.183333333333334,48.5,6.791666666666667,8.4125,100.9925,,9.625
2012-09-02,19.8625,47.125,4.916666666666667,7.666666666666667,101.08833333333332,,18.333333333333332
2012-09-03,21.3875,51.208333333333336,4.375,10.320833333333333,101.07833333333333,,20.227272727272727
2012-09-04,21.854166666666668,73.08333333333333,5.5,16.704166666666666,100.55583333333334,,18.166666666666668
2012-09-05,22.3125,75.29166666666667,5.375,17.375,100.09166666666665,,13.75
2012-09-06,23.366666666666664,67.91666666666667,5.041666666666667,16.783333333333335,100.09500000000001,,23.291666666666668
2012-09-07,21.849999999999998,57.166666666666664,4.75,12.654166666666667,100.27333333333333,,25.0
2012-09-08,21.045833333333334,73.08333333333333,8.166666666666666,15.966666666666667,99.19958333333334,,20.458333333333332
2012-09-09,14.845833333333333,65.54166666666667,5.708333333333333,8.262500000000001,100.19833333333334,,22.125
2012-09-10,13.854166666666666,58.75,8.541666666666666,5.6125,100.84166666666665,,26.75
2012-09-11,16.162499999999998,57.041666666666664,6.291666666666667,7.395833333333333,101.335,,24.291666666666668
2012-09-12,20.75,56.875,5.458333333333333,11.416666666666666,101.5,,20.666666666666668
2012-09-13,22.516666666666666,54.083333333333336,5.083333333333333,12.470833333333333,101.485,,20.958333333333332
2012-09-14,21.583333333333332,66.5,5.833333333333333,14.766666666666666,101.0075,,19.125
2012-09-15,14.613636363636363,69.45454545454545,7.045454545454546,8.722727272727273,100.9159090909091,,22.40909090909091
2012-09-16,11.866666666666667,58.291666666666664,5.375,3.4250000000000003,100.94666666666666,,25.52173913043478
2012-09-17,17.579166666666666,65.75,5.0,10.766666666666666,100.62916666666666,,21.916666666666668
2012-09-18,17.766666666666666,83.83333333333333,6.208333333333333,14.945833333333333,99.58416666666666,,19.541666666666668
2012-09-19,10.791666666666666,64.0,5.916666666666667,3.7875,100.70375,,25.583333333333332
2012-09-20,13.504166666666668,62.833333333333336,5.916666666666667,6.058333333333334,101.21458333333334,,19.166666666666668
2012-09-21,16.204166666666666,77.625,5.791666666666667,12.191666666666668,100.68916666666667,,21.434782608695652
2012-09-22,16.175,84.66666666666667,5.875,13.525,100.00875,,20.5
