"Id_Intersection","Date","Longitude","Latitude","Intersection_1","Intersection_2","Autos","Bus","Camions","Camions articules","Camions legers","Camions Lourds","Camions porteurs","Motos","Pietons","Tous","Velos"
509,2019-11-20,-73.555465,45.519265,"Sainte-Catherine","Visitation",7155,57,0,0,0,243,0,0,13256,0,15
509,2019-11-21,-73.555465,45.519265,"Sainte-Catherine","Visitation",7967,63,0,0,0,217,0,0,17418,0,9
510,2017-05-16,-73.567462,45.51691,"Saint-Denis","Sherbrooke",16718,282,0,0,437,35,0,0,5657,0,1389
510,2017-05-18,-73.567462,45.51691,"Saint-Denis","Sherbrooke",17091,280,0,0,487,18,0,0,5252,0,1337
510,2019-04-16,-73.567462,45.51691,"Saint-Denis","Sherbrooke",27075,332,0,46,0,0,846,0,8747,0,998
511,2017-05-09,-73.566559,45.518955,"Saint-Hubert","Sherbrooke",12897,78,0,0,299,25,0,0,2913,0,761
511,2017-05-11,-73.566559,45.518955,"Saint-Hubert","Sherbrooke",13731,75,0,0,325,16,0,0,2733,0,979
517,2018-11-15,-73.605514,45.523661,"Bernard","Parc",15352,314,0,35,0,0,493,0,4814,0,430
519,2017-11-21,-73.603267,45.526156,"Bernard","Saint-Urbain",9726,154,257,0,0,0,0,0,1786,0,52
519,2018-10-16,-73.603267,45.526156,"Bernard","Saint-Urbain",20376,403,0,0,0,797,0,0,4788,0,431
519,2018-10-17,-73.603267,45.526156,"Bernard","Saint-Urbain",21005,396,0,0,0,796,0,0,4768,0,478
519,2018-10-18,-73.603267,45.526156,"Bernard","Saint-Urbain",21642,414,0,0,0,885,0,0,5292,0,489
522,2017-11-28,-73.57431,45.515961,"Coloniale","Pins",5381,117,236,0,0,0,0,0,2029,0,319
522,2018-10-16,-73.57431,45.515961,"Coloniale","Pins",6378,93,0,0,0,216,0,0,2113,0,1396
523,2018-11-20,-73.590263,45.515779,"Côte-Sainte-Catherine","Mont-Royal",20210,374,0,0,0,328,0,0,1292,0,17
523,2018-11-21,-73.590263,45.515779,"Côte-Sainte-Catherine","Mont-Royal",20479,370,0,0,0,284,0,0,1295,0,17
523,2018-11-22,-73.590263,45.515779,"Côte-Sainte-Catherine","Mont-Royal",22411,374,0,0,0,287,0,0,1220,0,24
523,2019-08-01,-73.590263,45.515779,"Côte-Sainte-Catherine","Mont-Royal",19027,411,0,11,0,0,186,0,2234,0,1252
523,2019-08-06,-73.590263,45.515779,"Côte-Sainte-Catherine","Mont-Royal",20005,327,0,0,0,241,0,0,1891,0,658
523,2019-08-07,-73.590263,45.515779,"Côte-Sainte-Catherine","Mont-Royal",18797,322,0,0,0,248,0,0,1707,0,434
523,2019-08-08,-73.590263,45.515779,"Côte-Sainte-Catherine","Mont-Royal",20570,328,0,0,0,272,0,0,1805,0,466
528,2017-05-11,-73.59459,45.523878,"Fairmount","Saint-Laurent",9831,103,417,0,0,0,0,0,2019,0,1918
531,2021-09-29,-73.579992,45.519825,"Hôtel-de-Ville","Rachel",4343,49,0,0,0,182,0,0,1650,0,1923
533,2017-10-04,-73.595808,45.519621,"Laurier","Parc",19389,485,454,0,0,0,0,0,5024,0,154
533,2017-10-05,-73.595808,45.519621,"Laurier","Parc",17639,500,485,0,0,0,0,0,5714,0,126
533,2017-11-01,-73.595808,45.519621,"Laurier","Parc",18106,504,422,0,0,0,0,0,5782,0,69
533,2017-11-02,-73.595808,45.519621,"Laurier","Parc",18201,470,391,0,0,0,0,0,5021,0,37
534,2017-10-04,-73.592772,45.523047,"Laurier","Saint-Laurent",10376,204,394,0,0,0,0,0,3947,0,1881
535,2017-10-11,-73.593869,45.521868,"Laurier","Saint-Urbain",12338,283,419,0,0,0,0,0,2762,0,1641
538,2019-06-06,-73.58932,45.516764,"Mont-Royal","Parc",13596,319,0,11,0,0,329,0,3078,0,1353
538,2019-06-09,-73.58932,45.516764,"Mont-Royal","Parc",10817,257,0,5,0,0,61,0,12257,0,1412
539,2018-09-26,-73.58638,45.520102,"Mont-Royal","Saint-Laurent",16869,375,0,64,0,0,757,0,14088,0,1129
539,2018-11-29,-73.58638,45.520102,"Mont-Royal","Saint-Laurent",10207,213,0,35,0,0,418,0,8727,0,198
540,2018-09-26,-73.587458,45.518903,"Mont-Royal","Saint-Urbain",20789,405,0,41,0,0,649,0,7542,0,2342
540,2018-11-15,-73.587458,45.518903,"Mont-Royal","Saint-Urbain",12734,206,0,29,0,0,333,0,4152,0,636
542,2017-10-04,-73.594388,45.518993,"Parc","Saint-Joseph",23113,330,447,0,0,0,0,0,2696,0,60
542,2017-10-05,-73.594388,45.518993,"Parc","Saint-Joseph",20763,348,506,0,0,0,0,0,2985,0,62
542,2017-11-01,-73.594388,45.518993,"Parc","Saint-Joseph",21788,321,462,0,0,0,0,0,2875,0,47
542,2017-11-02,-73.594388,45.518993,"Parc","Saint-Joseph",21780,295,394,0,0,0,0,0,2384,0,23
543,2019-09-24,-73.602214,45.522207,"Parc","Saint-Viateur",30555,501,0,0,0,907,0,0,12096,0,273
543,2019-09-25,-73.602214,45.522207,"Parc","Saint-Viateur",31871,515,0,0,0,836,0,0,14340,0,259
543,2019-09-26,-73.602214,45.522207,"Parc","Saint-Viateur",31314,502,0,0,0,904,0,0,12701,0,199
544,2017-10-04,-73.61021,45.525753,"Parc","Van Horne",24633,446,695,0,0,0,0,0,2037,0,434
544,2017-10-05,-73.61021,45.525753,"Parc","Van Horne",23348,454,641,0,0,0,0,0,1817,0,533
544,2017-11-01,-73.61021,45.525753,"Parc","Van Horne",21988,564,630,0,0,0,0,0,2704,0,278
544,2017-11-02,-73.61021,45.525753,"Parc","Van Horne",22037,526,526,0,0,0,0,0,2327,0,93
545,2018-11-15,-73.592417,45.51813,"Parc","Villeneuve",14937,206,0,30,0,0,392,0,1769,0,256
546,2017-11-28,-73.575111,45.515042,"Pins","Saint-Laurent",10607,255,453,0,0,0,0,0,6124,0,39
546,2018-10-16,-73.575111,45.515042,"Pins","Saint-Laurent",11592,181,0,0,0,540,0,0,6651,0,2097
546,2018-10-17,-73.575111,45.515042,"Pins","Saint-Laurent",25678,403,0,0,0,950,0,0,13730,0,326
546,2018-10-18,-73.575111,45.515042,"Pins","Saint-Laurent",26662,390,0,0,0,948,0,0,15160,0,230
546,2019-09-03,-73.575111,45.515042,"Pins","Saint-Laurent",10318,209,0,0,0,153,0,0,10870,0,352
546,2019-09-04,-73.575111,45.515042,"Pins","Saint-Laurent",23879,444,0,0,0,899,0,0,16373,0,565
546,2019-09-05,-73.575111,45.515042,"Pins","Saint-Laurent",24499,473,0,0,0,967,0,0,19782,0,1224
546,2019-09-06,-73.575111,45.515042,"Pins","Saint-Laurent",26901,420,0,0,0,899,0,0,24750,0,730
546,2019-09-07,-73.575111,45.515042,"Pins","Saint-Laurent",25214,318,0,0,0,275,0,0,24000,0,229
546,2019-09-08,-73.575111,45.515042,"Pins","Saint-Laurent",22221,286,0,0,0,142,0,0,19273,0,311
546,2019-09-09,-73.575111,45.515042,"Pins","Saint-Laurent",22546,461,0,0,0,820,0,0,16265,0,420
546,2019-09-10,-73.575111,45.515042,"Pins","Saint-Laurent",12532,300,0,0,0,661,0,0,6580,0,236
547,2017-11-28,-73.576145,45.513809,"Pins","Saint-Urbain",12190,246,367,0,0,0,0,0,3023,0,28
547,2018-10-16,-73.576145,45.513809,"Pins","Saint-Urbain",12645,228,0,0,0,381,0,0,2955,0,2370
549,2017-10-04,-73.573624,45.512668,"Prince-Arthur","Saint-Urbain",7494,115,255,0,0,0,0,0,4264,0,3451
551,2018-10-16,-73.582804,45.516829,"Rachel","Saint-Urbain",18217,264,0,0,0,606,0,0,3818,0,90
551,2018-10-17,-73.582804,45.516829,"Rachel","Saint-Urbain",19057,286,0,0,0,643,0,0,3868,0,87
551,2018-10-18,-73.582804,45.516829,"Rachel","Saint-Urbain",19847,276,0,0,0,634,0,0,3838,0,65
553,2017-10-04,-73.591357,45.522375,"Saint-Joseph","Saint-Laurent",20477,435,592,0,0,0,0,0,3905,0,88
553,2017-10-05,-73.591357,45.522375,"Saint-Joseph","Saint-Laurent",20271,443,620,0,0,0,0,0,4060,0,60
553,2017-11-01,-73.591357,45.522375,"Saint-Joseph","Saint-Laurent",20303,432,611,0,0,0,0,0,3906,0,108
553,2017-11-02,-73.591357,45.522375,"Saint-Joseph","Saint-Laurent",19981,434,531,0,0,0,0,0,3171,0,27
553,2018-09-27,-73.591357,45.522375,"Saint-Joseph","Saint-Laurent",37954,663,0,0,0,1248,0,0,11522,0,2185
553,2018-09-28,-73.591357,45.522375,"Saint-Joseph","Saint-Laurent",38533,689,0,0,0,1033,0,0,12536,0,1930
553,2018-09-29,-73.591357,45.522375,"Saint-Joseph","Saint-Laurent",35887,547,0,0,0,360,0,0,12860,0,1147
553,2018-09-30,-73.591357,45.522375,"Saint-Joseph","Saint-Laurent",31265,484,0,0,0,231,0,0,8698,0,1060
553,2018-10-01,-73.591357,45.522375,"Saint-Joseph","Saint-Laurent",32361,659,0,0,0,983,0,0,8489,0,1558
553,2018-10-02,-73.591357,45.522375,"Saint-Joseph","Saint-Laurent",34699,681,0,0,0,1026,0,0,6987,0,720
553,2018-10-03,-73.591357,45.522375,"Saint-Joseph","Saint-Laurent",35985,712,0,0,0,1142,0,0,9020,0,1533
553,2019-09-24,-73.591357,45.522375,"Saint-Joseph","Saint-Laurent",32049,633,0,0,0,1075,0,0,7916,0,184
553,2019-09-25,-73.591357,45.522375,"Saint-Joseph","Saint-Laurent",32672,650,0,0,0,1103,0,0,9003,0,319
553,2019-09-26,-73.591357,45.522375,"Saint-Joseph","Saint-Laurent",35545,621,0,0,0,1079,0,0,8374,0,236
554,2017-10-04,-73.592417,45.521178,"Saint-Joseph","Saint-Urbain",19486,286,473,0,0,0,0,0,1656,0,125
554,2017-10-05,-73.592417,45.521178,"Saint-Joseph","Saint-Urbain",19531,298,482,0,0,0,0,0,1653,0,130
554,2017-11-01,-73.592417,45.521178,"Saint-Joseph","Saint-Urbain",20323,280,578,0,0,0,0,0,1508,0,66
554,2017-11-02,-73.592417,45.521178,"Saint-Joseph","Saint-Urbain",20124,268,442,0,0,0,0,0,1261,0,49
555,2018-11-15,-73.598901,45.525813,"Saint-Laurent","Saint-Viateur",10838,160,0,37,0,0,420,0,6294,0,412
556,2018-11-15,-73.589339,45.521457,"Saint-Laurent","Villeneuve",7289,86,0,24,0,0,298,0,3021,0,330
558,2017-06-07,-73.599979,45.524629,"Saint-Urbain","Saint-Viateur",12622,154,396,0,0,0,0,0,0,0,0
558,2017-06-08,-73.599979,45.524629,"Saint-Urbain","Saint-Viateur",13215,168,395,0,0,0,0,0,0,0,0
559,2017-10-11,-73.590452,45.520264,"Saint-Urbain","Villeneuve",10520,110,360,0,0,0,0,0,1729,0,2377
561,2021-10-06,-73.586854,45.527397,"Berri","Saint-Joseph",9374,391,0,0,0,260,0,0,2585,0,541
563,2019-04-16,-73.591738,45.527986,"Boucher","Saint-Denis",24619,190,0,15,0,0,537,0,6118,0,618
565,2019-11-19,-73.58476,45.532408,"Brébeuf","Laurier",5692,25,0,0,0,190,0,0,6230,0,93
565,2019-11-20,-73.58476,45.532408,"Brébeuf","Laurier",6133,23,0,0,0,225,0,0,6572,0,74
565,2019-11-21,-73.58476,45.532408,"Brébeuf","Laurier",6551,14,0,0,0,233,0,0,7261,0,118
566,2020-10-20,-73.582943,45.531559,"Brébeuf","Saint-Joseph",10159,277,0,34,0,0,320,0,1242,0,860
567,2019-04-16,-73.593885,45.528936,"Carmel","Saint-Denis",20192,147,0,9,0,0,453,0,1546,0,842
568,2020-10-06,-73.582669,45.529583,"Christophe-Colomb","Gilford",1893,83,0,3,0,0,86,0,1230,0,776
569,2020-10-06,-73.57686,45.526954,"Christophe-Colomb","Marie-Anne",1993,90,0,7,0,0,82,0,1766,0,771
570,2019-07-16,-73.579205,45.528006,"Christophe-Colomb","Mont-Royal",1716,18,0,2,0,0,24,0,4115,0,497
570,2019-07-17,-73.579205,45.528006,"Christophe-Colomb","Mont-Royal",3337,51,0,8,0,0,115,0,5762,0,980
570,2019-07-18,-73.579205,45.528006,"Christophe-Colomb","Mont-Royal",3262,46,0,5,0,0,128,0,6401,0,1105
571,2017-05-24,-73.574344,45.525662,"Christophe-Colomb","Parc-La Fontaine/Rachel",7032,94,0,0,125,5,0,0,2518,0,3101
571,2017-05-25,-73.574344,45.525662,"Christophe-Colomb","Parc-La Fontaine/Rachel",7248,104,0,0,125,8,0,0,1528,0,1174
573,2017-05-24,-73.572369,45.524569,"Duluth","Parc-La Fontaine",5461,64,0,0,61,0,0,0,1378,0,434
574,2019-04-16,-73.575872,45.520741,"Duluth","Saint-Denis",21471,189,0,9,0,0,525,0,6569,0,893
574,2021-09-16,-73.575872,45.520741,"Duluth","Saint-Denis",6717,129,0,0,0,236,0,0,3352,0,3970
575,2021-09-16,-73.574298,45.522485,"Duluth","Saint-Hubert",4573,12,0,0,0,106,0,0,2201,0,959
577,2020-10-06,-73.581451,45.533147,"Garnier","Saint-Joseph",10534,224,0,35,0,0,336,0,1272,0,763
579,2020-10-06,-73.581967,45.530313,"Gilford","La Roche",1548,45,0,3,0,0,68,0,1389,0,1072
580,2021-11-03,-73.58595,45.525342,"Gilford","Saint-Denis",7154,129,0,0,0,261,0,0,1991,0,1179
582,2020-10-06,-73.574755,45.529197,"Lanaudière","Marie-Anne",999,3,0,2,0,0,47,0,2091,0,717
584,2020-10-20,-73.571997,45.527917,"Calixa-Lavallée","Lanaudière/Rachel",2411,14,0,1,0,0,98,0,2461,0,1513
586,2020-10-20,-73.585258,45.531853,"La Roche","Laurier",2358,12,0,10,0,0,96,0,948,0,1136
587,2019-10-29,-73.5762,45.527664,"La Roche","Marie-Anne",3334,51,0,5,0,0,107,0,2233,0,1344
588,2017-05-02,-73.578526,45.528722,"La Roche","Mont-Royal",7504,163,0,0,252,10,0,0,6364,0,704
588,2017-05-04,-73.578526,45.528722,"La Roche","Mont-Royal",7893,157,0,0,242,8,0,0,7310,0,783
588,2018-09-20,-73.578526,45.528722,"La Roche","Mont-Royal",16852,331,0,0,0,578,0,0,14740,0,2579
588,2018-09-21,-73.578526,45.528722,"La Roche","Mont-Royal",18282,329,0,0,0,480,0,0,14251,0,1418
588,2018-09-22,-73.578526,45.528722,"La Roche","Mont-Royal",15865,302,0,0,0,133,0,0,21258,0,2054
588,2018-09-23,-73.578526,45.528722,"La Roche","Mont-Royal",9620,197,0,0,0,68,0,0,18143,0,1982
588,2018-09-24,-73.578526,45.528722,"La Roche","Mont-Royal",12073,325,0,0,0,515,0,0,12994,0,2405
588,2018-09-25,-73.578526,45.528722,"La Roche","Mont-Royal",12712,309,0,0,0,511,0,0,10453,0,1295
588,2018-09-26,-73.578526,45.528722,"La Roche","Mont-Royal",12690,293,0,0,0,534,0,0,13011,0,1569
588,2019-10-29,-73.578526,45.528722,"La Roche","Mont-Royal",7027,149,0,14,0,0,288,0,6782,0,1267
589,2017-05-24,-73.573466,45.526401,"La Roche","Rachel",8840,95,0,0,165,9,0,0,2441,0,3799
589,2017-05-25,-73.573466,45.526401,"La Roche","Rachel",9266,103,0,0,159,17,0,0,1321,0,1914
590,2017-05-02,-73.583461,45.531004,"La Roche","Saint-Joseph",14817,270,0,0,276,15,0,0,1544,0,488
590,2017-05-04,-73.583461,45.531004,"La Roche","Saint-Joseph",14967,265,0,0,247,8,0,0,1491,0,562
593,2019-04-16,-73.589482,45.526951,"Laurier","Saint-Denis",26367,223,0,8,0,0,594,0,13235,0,2329
595,2019-04-16,-73.580573,45.522895,"Marie-Anne","Saint-Denis",21991,188,0,6,0,0,504,0,8674,0,707
595,2021-09-16,-73.580573,45.522895,"Marie-Anne","Saint-Denis",6821,127,0,0,0,271,0,0,4348,0,4508
596,2019-07-16,-73.578945,45.52461,"Marie-Anne","Saint-Hubert",2086,58,0,0,0,0,47,0,1312,0,729
596,2019-07-17,-73.578945,45.52461,"Marie-Anne","Saint-Hubert",3220,116,0,14,0,0,120,0,1930,0,1104
596,2019-07-18,-73.578945,45.52461,"Marie-Anne","Saint-Hubert",2940,121,0,8,0,0,110,0,2022,0,1370
596,2021-09-16,-73.578945,45.52461,"Marie-Anne","Saint-Hubert",3616,5,0,0,0,90,0,0,2598,0,1110
598,2017-05-09,-73.576595,45.523523,"Rachel","Saint-Hubert",8132,59,0,0,167,5,0,0,2833,0,2100
598,2017-05-11,-73.576595,45.523523,"Rachel","Saint-Hubert",8458,48,0,0,196,5,0,0,3081,0,2417
598,2021-09-16,-73.576595,45.523523,"Rachel","Saint-Hubert",7646,48,0,0,0,228,0,0,2815,0,3360
599,2017-05-09,-73.581118,45.52598,"Mont-Royal","Saint-Hubert",4315,77,0,0,66,0,0,0,2581,0,510
601,2017-05-16,-73.582919,45.523963,"Mont-Royal","Saint-Denis",17263,295,0,0,479,22,0,0,10813,0,1275
601,2017-05-18,-73.582919,45.523963,"Mont-Royal","Saint-Denis",18368,336,0,0,466,12,0,0,10914,0,1075
602,2017-05-16,-73.578181,45.521812,"Rachel","Saint-Denis",17308,190,0,0,425,14,0,0,0,0,3240
602,2021-09-16,-73.578181,45.521812,"Rachel","Saint-Denis",10370,186,0,0,0,401,0,0,5434,0,5980
604,2021-10-06,-73.586484,45.52779,"Resther","Saint-Joseph",9731,281,0,0,0,252,0,0,1974,0,486
605,2017-06-07,-73.593214,45.528644,"Saint-Denis","Saint-Grégoire",16566,169,358,0,0,0,0,0,0,0,0
605,2017-06-08,-73.593214,45.528644,"Saint-Denis","Saint-Grégoire",17142,160,396,0,0,0,0,0,0,0,0
605,2018-11-27,-73.593214,45.528644,"Saint-Denis","Saint-Grégoire",23129,264,0,0,0,565,0,0,1218,0,15
605,2018-11-28,-73.593214,45.528644,"Saint-Denis","Saint-Grégoire",26998,277,0,0,0,634,0,0,1320,0,41
605,2018-11-29,-73.593214,45.528644,"Saint-Denis","Saint-Grégoire",30128,281,0,0,0,723,0,0,1485,0,37
606,2017-05-16,-73.587898,45.526233,"Saint-Denis","Saint-Joseph",25968,501,0,0,568,19,0,0,3971,0,1085
606,2017-05-18,-73.587898,45.526233,"Saint-Denis","Saint-Joseph",27128,554,0,0,591,15,0,0,3868,0,872
606,2017-10-04,-73.587898,45.526233,"Saint-Denis","Saint-Joseph",30814,593,663,0,0,0,0,0,4068,0,159
606,2017-10-05,-73.587898,45.526233,"Saint-Denis","Saint-Joseph",31662,607,716,0,0,0,0,0,4555,0,222
606,2017-11-01,-73.587898,45.526233,"Saint-Denis","Saint-Joseph",30468,664,708,0,0,0,0,0,4011,0,87
606,2017-11-02,-73.587898,45.526233,"Saint-Denis","Saint-Joseph",31209,657,584,0,0,0,0,0,3882,0,29
606,2019-04-16,-73.587898,45.526233,"Saint-Denis","Saint-Joseph",39456,694,0,27,0,0,857,0,6144,0,785
606,2021-09-14,-73.587898,45.526233,"Saint-Denis","Saint-Joseph",14696,576,0,0,0,528,0,0,2759,0,4124
608,2021-10-06,-73.58609,45.528212,"Saint-Hubert","Saint-Joseph",11253,291,0,0,0,281,0,0,1758,0,457
611,2018-08-19,-73.554624,45.586503,"Langelier","Rosemont",14132,283,0,0,0,61,0,0,732,0,53
611,2018-08-20,-73.554624,45.586503,"Langelier","Rosemont",18410,441,0,0,0,324,0,0,986,0,43
611,2018-08-21,-73.554624,45.586503,"Langelier","Rosemont",19042,461,0,0,0,272,0,0,1006,0,34
611,2018-08-22,-73.554624,45.586503,"Langelier","Rosemont",19790,450,0,0,0,335,0,0,960,0,46
611,2018-08-23,-73.554624,45.586503,"Langelier","Rosemont",21152,464,0,0,0,314,0,0,1145,0,57
611,2018-08-24,-73.554624,45.586503,"Langelier","Rosemont",20653,458,0,0,0,308,0,0,987,0,53
611,2018-08-25,-73.554624,45.586503,"Langelier","Rosemont",15771,344,0,0,0,85,0,0,744,0,34
612,2021-09-23,-73.556427,45.583864,"Carignan","Rosemont",6210,117,0,0,0,79,0,0,1494,0,218
614,2020-11-12,-73.553656,45.521174,"Alexandre-DeSève","Sainte-Catherine",1932,16,0,4,0,0,76,0,1620,0,197
621,2018-10-23,-73.547027,45.53062,"Frontenac","Maisonneuve",15757,527,0,0,0,885,0,0,776,0,44
621,2018-10-24,-73.547027,45.53062,"Frontenac","Maisonneuve",15301,514,0,0,0,827,0,0,721,0,30
621,2018-10-25,-73.547027,45.53062,"Frontenac","Maisonneuve",15750,510,0,0,0,765,0,0,764,0,30
623,2021-09-28,-73.549565,45.527834,"Fullum","Maisonneuve",7656,97,0,18,0,0,273,0,931,0,944
625,2017-06-14,-73.544947,45.530693,"Havre","Sainte-Catherine",6505,138,497,0,0,0,0,0,384,0,341
631,2018-11-20,-73.553767,45.523257,"Maisonneuve","Papineau",16262,250,0,0,0,780,0,0,3104,0,127
638,2019-08-21,-73.559951,45.525035,"Champlain","Ontario",8218,96,0,0,0,260,0,0,3071,0,1739
639,2019-08-21,-73.5584,45.526994,"Dorion","Ontario",5517,43,0,0,0,198,0,0,1650,0,1345
641,2017-04-25,-73.557381,45.528074,"Lorimier","Ontario",21633,127,0,0,473,51,0,0,1408,0,649
641,2017-04-26,-73.557381,45.528074,"Lorimier","Ontario",22233,138,0,0,496,35,0,0,1648,0,654
642,2017-04-25,-73.559435,45.525877,"Ontario","Papineau",22269,149,0,0,550,52,0,0,2855,0,854
646,2019-09-17,-73.565856,45.538606,"Frontenac","Hogan/Marie-Anne",5455,147,0,0,0,457,0,0,502,0,294
647,2018-10-03,-73.568465,45.539369,"Frontenac","Mont-Royal",11782,217,0,73,0,0,580,0,673,0,126
651,2017-02-21,-73.561008,45.536548,"Frontenac","Sherbrooke",17200,396,569,0,0,0,0,0,1177,0,14
651,2018-10-03,-73.561008,45.536548,"Frontenac","Sherbrooke",32258,627,0,184,0,0,1422,0,2049,0,390
652,2019-08-21,-73.560867,45.533083,"Fullum","Hochelaga",5313,10,0,0,0,77,0,0,244,0,884
655,2021-09-30,-73.555103,45.530428,"Fullum","Ontario",10984,135,0,10,0,0,358,0,3920,0,1943
657,2019-08-21,-73.558643,45.532059,"Fullum","Rouen",4378,6,0,0,0,69,0,0,699,0,826
661,2018-09-05,-73.559132,45.534974,"Hochelaga","Iberville",21565,309,0,0,0,735,0,0,1305,0,76
661,2018-09-06,-73.559132,45.534974,"Hochelaga","Iberville",22521,326,0,0,0,818,0,0,1351,0,64
661,2018-09-07,-73.559132,45.534974,"Hochelaga","Iberville",23443,308,0,0,0,694,0,0,1436,0,88
661,2018-09-08,-73.559132,45.534974,"Hochelaga","Iberville",17099,171,0,0,0,179,0,0,1138,0,59
661,2018-09-09,-73.559132,45.534974,"Hochelaga","Iberville",15110,172,0,0,0,119,0,0,1138,0,42
661,2018-09-10,-73.559132,45.534974,"Hochelaga","Iberville",20881,320,0,0,0,745,0,0,1172,0,93
661,2018-09-11,-73.559132,45.534974,"Hochelaga","Iberville",21866,332,0,0,0,799,0,0,1203,0,55
663,2019-09-24,-73.561599,45.539031,"Hogan","Rachel",6056,194,0,0,0,232,0,0,960,0,2360
664,2017-06-14,-73.554397,45.536484,"Hogan","Rouen",2686,16,63,0,0,0,0,0,920,0,700
665,2019-03-27,-73.632795,45.453953,"Sainte-Anne-de-Bellevue","West Broadway",12515,124,0,0,0,649,0,0,6,0,0
666,2019-09-17,-73.566382,45.538048,"Iberville","Marie-Anne",4924,88,0,0,0,271,0,0,802,0,333
667,2018-10-03,-73.568751,45.539041,"Iberville","Mont-Royal",14236,368,0,61,0,0,644,0,1014,0,205
669,2021-11-09,-73.563494,45.536839,"Iberville","Rachel",9379,159,0,0,0,372,0,0,1511,0,1848
671,2018-10-03,-73.56134,45.535923,"Iberville","Sherbrooke",32583,573,0,153,0,0,1388,0,2027,0,510
672,2019-09-24,-73.556073,45.529419,"Ontario","Parthenais",12735,180,0,0,0,460,0,0,5338,0,244
672,2019-09-25,-73.556073,45.529419,"Ontario","Parthenais",12868,175,0,0,0,432,0,0,5807,0,206
672,2019-09-26,-73.556073,45.529419,"Ontario","Parthenais",14142,183,0,0,0,422,0,0,5684,0,205
678,2018-02-27,-73.570748,45.533477,"Bordeaux","Marie-Anne",2959,7,62,0,0,0,0,0,2074,0,153
680,2018-06-13,-73.573007,45.534564,"Bordeaux","Mont-Royal",5180,111,0,0,0,230,0,0,5057,0,221
681,2021-11-09,-73.567954,45.532162,"Bordeaux","Rachel",4562,44,0,0,0,210,0,0,2249,0,2244
689,2018-10-16,-73.575082,45.539782,"Fullum","Saint-Joseph",22412,644,0,0,0,582,0,0,1521,0,287
689,2018-10-17,-73.575082,45.539782,"Fullum","Saint-Joseph",22993,649,0,0,0,562,0,0,1500,0,266
689,2018-10-18,-73.575082,45.539782,"Fullum","Saint-Joseph",24021,628,0,0,0,619,0,0,1380,0,356
691,2019-09-17,-73.567391,45.529572,"Gauthier","Papineau",8983,86,0,0,0,328,0,0,2138,0,3038
692,2018-06-13,-73.575877,45.536773,"Gilford","Lorimier",10362,71,0,0,0,217,0,0,1384,0,110
693,2018-02-27,-73.578039,45.534523,"Gilford","Papineau",11750,117,426,0,0,0,0,0,2146,0,19
694,2018-09-20,-73.573707,45.541155,"Iberville","Saint-Joseph",22500,395,0,58,0,0,643,0,757,0,603
697,2018-02-27,-73.570164,45.534095,"Lorimier","Marie-Anne",9066,71,151,0,0,0,0,0,1772,0,13
699,2017-05-02,-73.572449,45.535168,"Lorimier","Mont-Royal",12955,207,0,0,377,15,0,0,4794,0,656
699,2017-05-04,-73.572449,45.535168,"Lorimier","Mont-Royal",13181,194,0,0,316,13,0,0,5156,0,773
699,2018-02-27,-73.572449,45.535168,"Lorimier","Mont-Royal",11242,186,263,0,0,0,0,0,5175,0,35
700,2017-04-25,-73.56737,45.532774,"Lorimier","Rachel",13510,138,0,0,269,15,0,0,2083,0,1520
700,2017-04-26,-73.56737,45.532774,"Lorimier","Rachel",13417,114,0,0,255,17,0,0,2100,0,1180
702,2017-05-02,-73.577386,45.53747,"Lorimier","Saint-Joseph",21717,329,0,0,403,11,0,0,1304,0,618
703,2017-04-25,-73.563037,45.530761,"Lorimier","Sherbrooke",21838,302,0,0,558,58,0,0,1692,0,255
703,2017-04-26,-73.563037,45.530761,"Lorimier","Sherbrooke",22574,310,0,0,568,64,0,0,1898,0,276
703,2018-11-27,-73.563037,45.530761,"Lorimier","Sherbrooke",41193,484,0,0,0,1328,0,0,3821,0,15
703,2018-11-28,-73.563037,45.530761,"Lorimier","Sherbrooke",46177,509,0,0,0,1446,0,0,3822,0,25
703,2018-11-29,-73.563037,45.530761,"Lorimier","Sherbrooke",50781,486,0,0,0,1564,0,0,4292,0,44
703,2019-09-24,-73.563037,45.530761,"Lorimier","Sherbrooke",45371,605,0,0,0,1494,0,0,4336,0,229
703,2019-09-25,-73.563037,45.530761,"Lorimier","Sherbrooke",46803,605,0,0,0,1468,0,0,4165,0,285
703,2019-09-26,-73.563037,45.530761,"Lorimier","Sherbrooke",49348,630,0,0,0,1480,0,0,4037,0,186
704,2018-02-27,-73.572281,45.53184,"Marie-Anne","Papineau",12147,126,385,0,0,0,0,0,2612,0,11
706,2018-10-16,-73.583918,45.537231,"Masson","Papineau",27073,341,0,0,0,1280,0,0,1481,0,160
706,2018-10-17,-73.583918,45.537231,"Masson","Papineau",28645,357,0,0,0,1291,0,0,1552,0,156
706,2018-10-18,-73.583918,45.537231,"Masson","Papineau",28640,354,0,0,0,1170,0,0,1697,0,178
707,2019-09-17,-73.572442,45.542658,"Molson","Saint-Joseph",8821,264,0,0,0,267,0,0,780,0,485
708,2017-05-02,-73.574572,45.532918,"Mont-Royal","Papineau",15656,241,0,0,552,31,0,0,7316,0,741
708,2017-05-04,-73.574572,45.532918,"Mont-Royal","Papineau",16175,234,0,0,585,28,0,0,7894,0,851
