,date,Temp,Rel Hum,Wind Spd,Dew Point Temp,Stn_Press,Wind Chill,Wind Dir,weekdays,days
273,2012-09-30,11.004166666666668,91.75,7.041666666666667,9.704166666666667,100.10958333333332,,7.125,1,6
274,2012-10-01,13.433333333333332,84.58333333333333,4.291666666666667,10.8125,99.58833333333332,,24.625,0,0
275,2012-10-02,15.45,81.5,6.041666666666667,12.141666666666666,100.6075,,23.875,0,1
276,2012-10-03,15.545833333333334,84.54166666666667,5.666666666666667,12.8625,101.02625,,6.75,0,2
277,2012-10-04,14.321739130434782,90.21739130434784,4.782608695652174,12.717391304347826,100.91608695652177,,9.45,0,3
278,2012-10-05,17.425,77.16666666666667,6.208333333333333,13.320833333333333,100.31083333333332,,19.75,0,4
279,2012-10-06,11.220833333333331,79.41666666666667,5.25,7.6875,99.96625,,24.58333333333333,1,5
280,2012-10-07,7.604166666666667,65.54166666666667,4.25,1.2958333333333334,100.77583333333332,,24.166666666666668,1,6
281,2012-10-08,7.858333333333333,61.333333333333336,4.166666666666667,0.275,101.39666666666666,,23.83333333333333,0,0
282,2012-10-09,10.770833333333334,68.58333333333333,5.833333333333333,4.883333333333334,101.34958333333331,,20.08333333333333,0,1
283,2012-10-10,11.0125,81.95833333333333,6.125,8.020833333333334,100.11391304347826,,19.125,0,2
284,2012-10-11,7.399999999999999,67.54166666666667,6.0,1.4125,100.51416666666668,,22.08333333333333,0,3
285,2012-10-12,5.145833333333333,59.583333333333336,6.833333333333333,-2.4208333333333334,101.23791666666666,,22.869565217391305,0,4
286,2012-10-13,5.783333333333334,57.0,5.0,-2.345833333333333,101.83083333333332,,22.541666666666668,1,5
287,2012-10-14,7.679166666666667,94.66666666666669,5.416666666666667,6.875,100.38478260869564,,14.708333333333334,1,6
288,2012-10-15,13.783333333333331,78.54166666666667,6.583333333333333,9.958333333333334,99.26416666666668,,19.043478260869566,0,0
289,2012-10-16,6.966666666666666,66.41666666666667,5.0,1.0625,99.83583333333333,,20.33333333333333,0,1
290,2012-10-17,8.466666666666665,64.42857142857143,4.809523809523809,1.7952380952380953,100.49619047619048,,23.285714285714285,0,2
291,2012-10-18,14.241666666666667,54.208333333333336,5.291666666666667,4.591666666666667,100.51125,,18.80952380952381,0,3
292,2012-10-19,12.6875,85.875,5.375,10.208333333333334,100.25333333333332,,15.583333333333334,0,4
293,2012-10-20,13.595833333333331,83.375,4.75,10.6875,99.48565217391304,,18.565217391304348,1,5
294,2012-10-21,10.625,74.29166666666667,5.875,6.145833333333333,99.91304347826087,,21.25,1,6
295,2012-10-22,10.458333333333334,68.625,5.458333333333333,4.741666666666666,100.56652173913044,,24.75,0,0
296,2012-10-23,9.129166666666666,67.625,5.25,3.2416666666666667,101.15625,,22.541666666666668,0,1
297,2012-10-24,7.983333333333333,54.54166666666666,6.166666666666667,-0.8458333333333333,101.45166666666668,,3.75,0,2
298,2012-10-25,9.325,65.16666666666667,6.166666666666667,2.975,101.32875,,9.416666666666666,0,3
299,2012-10-26,15.0375,80.04166666666667,6.625,11.483333333333334,101.03208333333332,,19.375,0,4
300,2012-10-27,13.0,82.70833333333333,5.708333333333333,10.033333333333331,100.84,,6.0,1,5
301,2012-10-28,10.95,78.875,9.833333333333334,7.370833333333334,100.74666666666668,,7.333333333333333,1,6
302,2012-10-29,12.166666666666666,79.91666666666667,15.0,8.725,99.85782608695652,,2.958333333333333,0,0
303,2012-10-30,16.416666666666668,76.25,9.5,11.9125,99.07166666666666,,10.541666666666666,0,1
304,2012-10-31,11.763636363636364,89.72727272727273,5.2727272727272725,10.127272727272729,98.86181818181818,,16.85,0,2
305,2012-11-01,7.470833333333334,84.70833333333333,5.75,5.05,98.86208333333332,,20.70833333333333,0,3
306,2012-11-02,4.841666666666667,88.54166666666667,5.916666666666667,3.1125000000000003,99.20833333333331,,23.45833333333333,0,4
307,2012-11-03,4.575,82.08333333333333,4.416666666666667,1.7833333333333334,99.96583333333332,,25.95833333333333,1,5
308,2012-11-04,2.9125,68.58333333333333,6.791666666666667,-2.3875,100.61458333333331,,21.95833333333333,1,6
309,2012-11-05,0.6375000000000001,53.833333333333336,6.916666666666667,-7.754166666666666,100.97833333333334,-2.4285714285714284,25.58333333333333,0,0
310,2012-11-06,-0.5875,59.0,3.8333333333333335,-7.654166666666666,101.3975,-2.6875,24.08333333333333,0,1
311,2012-11-07,-0.2208333333333333,66.375,9.708333333333334,-5.8375,101.37875,-4.230769230769231,6.333333333333333,0,2
312,2012-11-08,1.6749999999999998,67.33333333333333,11.916666666666666,-3.8333333333333335,100.88375,-4.625,4.916666666666667,0,3
313,2012-11-09,2.3041666666666667,70.66666666666667,5.958333333333333,-2.5458333333333334,100.8525,-3.2222222222222223,25.875,0,4
314,2012-11-10,2.9625,55.375,5.5,-5.316666666666667,101.78875,,11.041666666666666,1,5
315,2012-11-11,2.720833333333333,74.91666666666667,8.0,-1.5416666666666667,101.78761904761905,,7.0,1,6
316,2012-11-12,10.708333333333334,70.5,6.083333333333333,4.983333333333333,,,16.695652173913043,0,0
317,2012-11-13,5.479166666666667,64.91666666666667,6.041666666666667,-0.9041666666666668,,,24.625,0,1
318,2012-11-14,1.7375,59.208333333333336,4.458333333333333,-5.629166666666666,,-1.8333333333333333,17.041666666666668,0,2
319,2012-11-15,-0.0041666666666666,71.66666666666667,6.541666666666667,-4.583333333333333,,-3.25,14.291666666666666,0,3
320,2012-11-16,1.6416666666666666,73.04166666666667,4.75,-2.833333333333333,,-3.111111111111111,29.20833333333333,0,4
321,2012-11-17,-0.4083333333333334,64.75,5.625,-6.3625,,-3.0625,17.666666666666668,1,5
322,2012-11-18,0.1291666666666666,60.875,4.458333333333333,-7.083333333333333,,-3.8181818181818175,20.33333333333333,1,6
323,2012-11-19,1.0166666666666666,77.83333333333333,3.75,-2.458333333333333,101.90454545454546,-3.0,21.13636363636364,0,0
324,2012-11-20,2.4291666666666667,76.91666666666667,5.041666666666667,-1.3583333333333334,101.44958333333334,-1.5,10.458333333333334,0,1
325,2012-11-21,4.495833333333334,64.95833333333333,4.166666666666667,-1.6791666666666665,101.4075,,23.666666666666668,0,2
326,2012-11-22,6.945833333333333,58.75,6.0,-0.8041666666666667,101.12041666666666,,19.041666666666668,0,3
327,2012-11-23,8.049999999999999,65.33333333333333,7.5,1.8291666666666664,99.75583333333331,,19.70833333333333,0,4
328,2012-11-24,1.5708333333333335,70.16666666666667,6.875,-3.3125,99.19958333333334,-3.25,20.291666666666668,1,5
329,2012-11-25,-3.408333333333333,61.54166666666666,5.75,-9.7875,99.75833333333333,-5.708333333333333,23.20833333333333,1,6
330,2012-11-26,-3.3625000000000003,60.0,4.75,-10.1,100.74416666666669,-5.25,26.541666666666668,0,0
331,2012-11-27,-3.0416666666666665,71.04166666666667,4.416666666666667,-7.587499999999999,101.6,-5.0,15.478260869565217,0,1
332,2012-11-28,-0.7916666666666666,82.20833333333333,5.833333333333333,-3.516666666666667,101.165,-4.0,21.166666666666668,0,2
333,2012-11-29,-4.5125,70.625,7.125,-9.145833333333334,101.24916666666668,-7.541666666666667,17.458333333333332,0,3
334,2012-11-30,-11.029166666666669,65.20833333333333,6.75,-16.283333333333335,102.55458333333333,-15.083333333333334,10.708333333333334,0,4
335,2012-12-01,-9.504166666666666,74.91666666666667,8.916666666666666,-13.133333333333333,102.46125,-14.208333333333334,9.416666666666666,1,5
336,2012-12-02,4.125,90.04166666666667,6.375,2.6166666666666667,100.77333333333333,-3.75,19.608695652173918,1,6
337,2012-12-03,4.4750000000000005,82.66666666666667,4.25,1.7791666666666668,101.23333333333332,,25.041666666666668,0,0
338,2012-12-04,8.016666666666667,86.33333333333333,6.541666666666667,5.841666666666666,100.62791666666668,,19.58333333333333,0,1
339,2012-12-05,3.0083333333333333,69.29166666666667,7.25,-2.25,100.68958333333336,-4.0,22.875,0,2
340,2012-12-06,-2.3208333333333333,64.25,5.375,-8.183333333333334,101.7175,-4.375,24.45833333333333,0,3
341,2012-12-07,1.6041666666666667,66.41666666666667,5.0,-4.0375000000000005,100.79625,-2.571428571428572,17.958333333333332,0,4
342,2012-12-08,2.1,89.75,5.291666666666667,0.5208333333333334,100.38083333333331,,14.708333333333334,1,5
343,2012-12-09,-0.7083333333333334,82.91666666666667,5.791666666666667,-3.266666666666667,101.47791666666666,-4.0625,17.041666666666668,1,6
344,2012-12-10,0.125,94.83333333333331,5.583333333333333,-0.6666666666666666,99.54083333333334,-6.142857142857143,11.391304347826088,0,0
345,2012-12-11,-5.5,74.83333333333333,5.875,-9.279166666666669,100.51083333333334,-8.954545454545455,29.70833333333333,0,1
346,2012-12-12,-4.783333333333333,84.125,3.8333333333333335,-7.066666666666666,101.67166666666668,-6.727272727272728,18.818181818181817,0,2
347,2012-12-13,-0.7291666666666666,84.25,6.0,-3.1,101.86041666666668,-4.428571428571429,22.041666666666668,0,3
348,2012-12-14,1.3541666666666667,73.16666666666667,7.291666666666667,-2.920833333333333,101.06916666666666,-6.75,17.708333333333332,0,4
349,2012-12-15,-8.941666666666666,68.70833333333333,9.625,-13.645833333333334,102.0375,-13.833333333333334,3.1666666666666665,1,5
350,2012-12-16,-8.270833333333334,84.08333333333333,10.833333333333334,-10.525,101.21166666666666,-13.416666666666666,4.416666666666667,1,6
351,2012-12-17,-0.2791666666666666,96.16666666666669,6.25,-0.7999999999999999,100.33,-4.888888888888889,7.5,0,0
352,2012-12-18,0.6333333333333333,97.875,8.5,0.3291666666666666,99.3775,-4.0,7.666666666666667,0,1
353,2012-12-19,0.8541666666666666,96.91666666666669,7.166666666666667,0.3916666666666666,100.04708333333332,,19.25,0,2
354,2012-12-20,-0.6166666666666667,86.79166666666667,5.0,-2.5625,101.08083333333332,-2.789473684210526,17.791666666666668,0,3
355,2012-12-21,1.1583333333333334,95.04166666666669,9.708333333333334,0.4541666666666666,98.44333333333331,,8.708333333333334,0,4
356,2012-12-22,-3.4166666666666665,89.33333333333333,8.25,-4.933333333333334,98.35583333333334,-7.894736842105263,21.291666666666668,1,5
357,2012-12-23,-8.025,77.45833333333333,5.291666666666667,-11.291666666666666,99.93125,-10.791666666666666,24.375,1,6
