"cluster_id","Data","Trend","Seasonal28","Seasonal362","Seasonal363","Seasonal364","Seasonal365","Seasonal366","Remainder"
2,17,23.2367144465062,-2.59123499630305,5.60106611851586,-2.72054606792781,-2.69744766423081,-1.0374064864429,0.838213451026175,-3.62935880114371
2,8,23.2365766866645,-5.06093219712842,-1.48841776210779,-6.19109804179703,-2.39438680544214,1.44140123431253,3.45163124342178,-4.99477435792346
2,13,23.2364389268228,1.55452148626906,-3.60546748293555,-5.20015414438418,-6.47929285409595,-2.03028555323874,6.02446317347604,-0.500223551913557
2,11,23.2363011669812,5.51008844279296,4.19513733257104,-4.50726721581118,-8.65829396384859,-6.82024973389582,0.88083250151254,-2.83654853030211
2,15,23.2361634071395,6.71970128500799,1.67913566391272,-3.90680401823401,-7.08820157875296,-6.34285311463062,3.55509395622641,-2.85223560066902
2,16,23.2360256472978,6.61584315436962,-0.375835082935355,-1.75367122021163,-5.71275871596252,-7.23850857335979,2.49915583563459,-1.27025104483269
2,17,23.2358878874561,0.661925015147321,4.41540561588909,3.26963867670176,-3.95572001614865,-12.3698767474899,1.04754696557047,0.695192602873846
2,23,23.2357501276144,0.472283572124078,3.48795572566285,-1.00051793603179,-0.104533598416379,-7.91271389403392,2.97762400871073,1.84415199437001
2,21,23.2356123677727,2.81612082744483,1.45654356200447,-0.0808839600603468,3.22923164280777,-8.48548703849549,-5.51906091534731,4.34792351387339
2,23,23.235474607931,2.65789600949863,4.45651734893127,3.48837074587357,5.11440801767994,-12.5548800643299,-4.10350551766648,0.705718852081912
2,20,23.2353368480893,2.7947006055088,1.07682004634552,1.59803977674478,5.55968744446202,-7.41942577996428,-4.72149995185157,-2.12365898933459
2,31,23.2351990882476,6.71201919577141,0.00110128749294909,5.55981660650659,2.80993181586191,-6.24804103882646,-6.29299488462625,5.22296792957217
2,46,23.2350613284059,5.07854230108481,7.79526699168038,10.7216836329942,9.33990350399849,-2.72347542645568,-14.8753647195817,7.42838238787369
2,34,23.2349235685642,-6.41216380616768,0.0678690122457943,5.25421236244525,4.95494515624262,5.06762663661231,-3.46558147091236,5.29816854096982
2,33,23.2347858087226,-6.70505143377574,-6.12103029621453,3.47846991173856,6.50356658052244,8.7109125043054,-6.89281612456469,10.791163049266
2,32,23.2346480488809,-6.04355401634896,2.89072925383389,6.90236282500156,4.85693917165794,5.67929390109354,-8.01513580361073,2.49471661949189
2,41,23.2345102890392,-0.734444324969784,-0.933198017116428,2.56494738383872,5.81443311173349,12.4880400322166,-7.82532971154152,6.39104123679975
2,43,23.2343725291975,-1.21782599324855,-0.326695907349187,2.89309290743259,-2.78212746997055,12.1865599098882,3.68590575454835,5.32671826950168
2,29,23.2342347693558,-4.11221772988762,-4.35521230994219,8.98799760430471,1.78652468254412,7.06175451189976,-3.59249523560406,-0.0105862926704958
2,22,23.2340970095141,-1.88818202545484,-4.16055287029925,4.46269620083527,-5.6867813786035,7.79828149369115,0.445611632561246,-2.20517006224415
2,27,23.2339592496724,-10.6333426607824,-4.33340109568826,5.32654012815651,4.40032694249722,7.77085738266392,0.482850213192139,0.752209840288469
2,18,23.2338214898307,-8.42047566337595,-0.594735885888304,11.9636699116277,-5.5157715295479,-0.858651215631657,-2.22200503244348,0.414147925428832
2,25,23.233683729989,-2.26815533702528,-6.85597717942552,8.0119532295276,5.46212934695057,2.02629879387684,-1.92940132002375,-2.68053126386945
2,30,23.2335459701473,2.68563693114813,-5.54626557906338,6.11544132394793,-0.973851615535756,1.30012661825765,-1.00574963525008,4.19111598634817
2,21,23.2334082103056,1.35806734777688,-3.43003950150092,9.22753504937285,9.72934343981988,-8.98910394894973,-7.41699533273091,-2.71221526409368
2,24,23.2332704504639,4.20923676074053,-8.60804134171575,6.82819572475941,0.0737012291515649,1.76600444993976,-2.75611978369098,-0.746247489648447
2,47,23.2331326906223,6.58448600013767,-14.5548118041994,7.27158459392162,12.9064649532356,2.26491521038888,5.49517673829168,3.79905161760173
2,22,23.2329949307806,-0.335448800271898,-5.30539152606582,8.87968167986121,6.85773328435172,-5.09228172448231,-3.4132632598576,-2.82402458431591
2,19,23.2328571709389,-2.49358175555837,-11.7977611111582,2.70265978439295,13.5049306196427,-3.14784404388058,-4.62001519828996,1.61875453391262
2,23,23.2327194110972,-5.05901386320535,-9.95381136655081,0.495622475391265,10.5768865713194,-0.716693912881861,1.94812925164676,2.47616143318337
2,28,23.2325816512555,1.54095614865316,-11.6731069663791,2.84676727859549,13.8601845126123,-0.628133083141108,0.729290463289865,-1.9085400048861
2,28,23.2324438914138,5.58831879345823,-8.00695714520777,3.71591232276322,1.95410639814267,-1.27484543562907,0.187047583084978,2.6039735919739
2,25,23.2323061315721,6.78145792592611,-14.3107825297343,-3.73246486924186,8.34862470637178,3.52723408075316,-2.44353723773259,3.59716179208558
2,30,23.2321683717304,6.69531567962399,0.6992741597281,6.51951767299779,-4.63323309656394,-2.12347858103065,-0.27754979701028,-0.112014409475414
2,22,23.2320306118887,0.625960973133387,-12.6537434068246,5.79107277591451,5.91527567891904,-0.0644119787550864,0.938806966273426,-1.78499162054938
2,13,23.231892852047,0.461952514358864,-10.7140111110508,4.73920543938176,-3.95189327547349,-0.78792902686711,-0.29738433997362,0.318166947577367
2,24,23.2317550922053,2.79320683197821,-9.14761659424149,7.00116104034175,0.912709761880084,1.42512950882337,-2.67010768733536,0.453762046348103
2,22,23.2316173323636,2.60307555896822,-12.0856057895484,11.0109778719335,-2.35770162370846,1.99558067335339,-0.888343201024388,-1.50960082233743
2,21,23.231479572522,2.78015171505355,-16.6561453846658,4.32878884148896,1.45194360302299,0.605146910752231,5.21219381236676,0.0464409294593295
2,25,23.2313418126803,6.68515845958706,-3.73883427595065,8.27147263139413,-11.2410989522154,5.50813585354372,0.339622289863972,-4.05579781890309
2,19,23.2312040528386,5.03517495883407,-9.40572234793196,8.83039693154249,-1.01948206663919,-0.89956527452554,-3.92861676699874,-2.8433894871197
2,33,23.2310662929969,-6.5389116203144,-9.92372212335205,8.98039103352308,-0.277001324638357,5.61938956446843,7.1321951899692,4.77659298734724
2,16,23.2309285331552,-6.73313535852533,-7.89138443419588,7.90455023618508,1.90504906720897,-0.508235580942251,3.76402128678388,-5.67179374966961
2,26,23.2307907733135,-6.13816843940009,-3.03891315537453,7.14388614983744,-2.94346738559027,3.78822037623959,1.84309533815477,2.11455634281961
2,14,23.2306530134718,-0.762127076003528,-9.80243998665841,1.56221523020923,-1.7654764630803,1.15039714874391,5.61993295678383,-5.23315482346656
2,23,23.2305152536301,-1.27270185736832,-1.76243736393337,9.28742373702591,-4.73914385718444,-2.17546562828874,0.553852578304082,-0.12204286218525
2,17,23.2303774937884,-4.17328053142331,-7.87426587002387,9.48478869237679,2.23087200718619,-6.44072197878538,-2.58899467856191,3.13122486544308
2,20,23.2302397339467,-1.87862155917531,-3.39273064237935,-2.22560862524977,-1.49364795432505,-0.738413013905373,3.27188629513846,3.22689576594964
